A                   , B                   , C                  , D                   , E                   , F                  , G                   , H                   , I                   , J                   , Category, Salary
123.71118354865058  ,                     , -84.3613108        , 80.92971889564318   , -59.92079667        , 156.34705321659268 , -118.7771759        , 91.76523152955734   ,                     , 55.442379487688434  , B       , 99319
126.81148602289358  , -64.40011573        , -146.8355411       , -25.89851122        , -38.74146219        , -128.4461566       , -200.9494888        , 121.66617636970305  , 149.16163599890163  , -60.18949954        ,         , 62173
-29.26118108        , 80.77741935         , 82.34973183533566  ,                     , 62.16186458671499   , -102.5359364       , 79.10769552155801   ,                     , -6.560766844        , 111.25338150129326  , A       , 101353
-90.5398979         , -7.320534346        , -122.5775498       , -98.86761505        , -54.68633758        ,                    , 3.3370452589688244  , 264.40830764918434  ,                     , 98.20774806         , A       , 73088
-109.3917052        ,                     , -114.300154        , -30.98216483        , -45.70144379        ,                    , 82.55288338000057   , -26.19256341        , 84.35338266         , -146.5908923        , E       , 148003
                    , -43.57169739        , 25.34846814088728  ,                     , -144.1521523        ,                    ,                     ,                     ,                     , 132.08879315925338  , E       , 
5.975385294759884   , 26.722859721194915  , 11.622323327248841 , -21.9527091         , -25.73467581        , 22.556363715804352 , 54.83435327880159   , 23.356760960796052  , 51.91772406         , -151.8128453        , B       , 79679
90.39864451581765   , -74.25788235        , -164.7416742       , 184.75243058492475  , 141.01985913727987  , -1.048330818       , 106.96299355291852  , -33.12266812        ,                     ,                     , C       , 84680
-63.9740834         , -25.90790455        ,                    , -284.8526861        , -18.34271206        , -96.92026525       , 29.727013181115993  , -23.98241477        , 63.48129612581778   , 1.3053159356551958  , A       , 70746
                    , -126.6135378        , -124.0995037       , -86.38084616        , -70.27077987        , 91.93410290191679  , 18.628295686380824  ,                     , -87.55654588        ,                     , A       , 53619
-100.4275329        , 8.102578705         , -83.90154895       ,                     , -56.90226928        , 11.218697129624632 , 144.07769364541173  , 89.29561588728437   , -108.1206526        , 251.12364201473844  , A       , 50362
118.07849617715591  , -68.59089811        , -86.63122925       , 34.04914927136926   , 70.44152024779468   , 176.7151576532515  , 50.84545337575207   , -66.3748585         , -50.73594519        , 62.661346521000496  , B       , 110589
-134.0454533        , 149.46508981850272  , -54.46292331       ,                     , 119.9426283575046   , 305.49091920295615 , -30.52809441        , -27.78953716        , -32.96145181        , 17.372779111311576  , C       , 118656
-64.45697381        , 121.19219031752897  , 100.81619676095823 ,                     ,                     , -43.61881916       , -46.9105808         , 49.37901567540753   , 19.30791933361889   , 82.18998138         , A       , 74052
148.73504718765156  , 29.865666630704705  , 59.305710689135516 , 245.63015189422325  , 57.06765468990484   ,                    , -6.832418926        , -166.5826397        , 54.54645024244644   , -54.9509751         , B       , 
-89.07744078        , -86.50833771        , 114.34560104288187 ,                     , 76.43235270105218   , 38.57403282156221  ,                     , -38.32387299        ,                     , -42.59013636        , A       , 62131
15.645856087259826  , 110.62414445850482  , 131.70138194410293 ,                     , 37.21846909506695   , 58.42732792311457  , 23.743154256048037  , 76.35632799322951   ,                     , 183.76430341005928  , B       , 46904
                    , -16.48284952        , 166.02992219300856 , 43.909473694466485  ,                     ,                    ,                     , -4.267931852        , -109.6538459        , 8.042462323817118   , C       , 74140
93.26776830251914   , 72.05595822093395   , 36.369414459587865 , 173.6747168613438   , 213.41105095813128  , 49.82703233324568  , 159.7715562180408   , 34.91790833351973   , 8.799113440673793   ,                     ,         , 143337
-7.050046181        , -235.9644336        , -25.87410677       , -150.5631129        ,                     ,                    ,                     , -105.1586405        , -119.8857984        , -64.69908877        ,         , 53817
                    , -29.81047772        , 25.89163898402409  , 70.63703918939976   , -100.9797302        , -87.46592126       ,                     , 75.73414912         , -77.56118819        , -125.3422285        , D       , 
-49.84875107        , -25.31633554        , 68.18628895359156  , -230.1973887        , -96.46256355        ,                    ,                     , 6.234202014786654   , -56.44296032        , 78.86780198082683   ,         , 45795
                    ,                     , -208.1181034       , -1.981136832        , -44.60559353        , -162.9874952       , 101.0542173214559   , 69.00801642563013   , 102.97708230269119  ,                     , E       , 116038
                    , 120.2079659         , 81.05087782        ,                     , -23.99464006        , -10.93443403       , 61.612610895424936  , -135.1125041        , 19.580783892409002  , 253.50497316839963  , A       , 66436
                    , -160.3434933        ,                    , -90.1159941         , -10.69836251        , 108.75687020346771 , 55.811035967950815  ,                     , 83.84922270095375   , -166.7930178        , A       , 96700
19.71070811281983   , -38.39974543        , -235.9694906       ,                     , -1.461428894        , 74.67079394        , 2.177140399143375   , -29.60684331        , 80.97839782103055   ,                     , E       , 
99.72746135623258   , 57.44300995818492   , -71.20254593       , 67.09080400350187   , 96.09466275849368   , 140.0174967778405  , -52.71381695        , -36.31261279        , 88.03913831916942   ,                     , A       , 47579
                    , -67.24283674        , -43.30277177       , 7.925745294         ,                     , 41.97314768097608  , -172.6803422        , -83.16883599        , 18.401888559510443  , -91.93633935        , B       , 
-41.83706588        , -12.72998969        ,                    , -130.6103062        , 23.56819576831988   , -102.4834337       , -106.233742         , -87.50386528        ,                     , 143.38015048912348  , D       , 130918
117.48360615376971  , -45.81795589        , -26.64773995       ,                     , 5.7657148589158975  , -63.66482542       , 66.14163171125399   , 162.09700851127064  , 105.84269600321745  , 135.65803820408928  ,         , 
                    , -108.2634885        , -200.0274144       , -207.1970976        , -20.33489328        ,                    ,                     , 24.30943254652541   , -72.16113304        , 65.44996430481922   , E       , 132583
